month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type,renewal_month,subscription_status
2025-05-01,CUST-0399,Starter,13,149.0,0.0,267.52,3210.3,Monthly,2026-07-01,Active
2025-06-01,CUST-0399,Starter,12,149.0,0.0,253.79,3045.51,Monthly,2026-07-01,Active
2025-07-01,CUST-0399,Starter,13,149.0,0.0,268.83,3225.96,Monthly,2026-07-01,Active
2025-08-01,CUST-0399,Starter,12,149.0,0.0,255.03,3060.33,Monthly,2026-07-01,Active
2025-09-01,CUST-0399,Starter,12,149.0,0.0,255.64,3067.74,Monthly,2026-07-01,Active
2025-10-01,CUST-0399,Starter,12,149.0,0.0,256.26,3075.15,Monthly,2026-07-01,Active
2025-11-01,CUST-0399,Starter,13,149.0,0.0,271.44,3257.28,Monthly,2026-07-01,Active
2025-12-01,CUST-0399,Starter,12,149.0,0.0,257.5,3089.97,Monthly,2026-07-01,Active
2026-01-01,CUST-0399,Starter,14,149.0,0.0,287.38,3448.5,Monthly,2027-07-01,Active
2026-02-01,CUST-0399,Starter,12,149.0,0.0,258.73,3104.79,Monthly,2027-07-01,Active
2026-03-01,CUST-0399,Starter,13,149.0,0.0,274.05,3288.6,Monthly,2027-07-01,Active
2026-04-01,CUST-0399,Starter,14,149.0,0.0,289.44,3473.25,Monthly,2027-07-01,Active
2026-05-01,CUST-0399,Starter,14,149.0,0.0,290.12,3481.5,Monthly,2027-07-01,Active
2026-06-01,CUST-0399,Starter,14,149.0,0.0,290.81,3489.75,Monthly,2027-07-01,Active
2025-01-01,CUST-0400,Starter,9,149.0,0.1,184.5,2214.0,Annual,2026-01-01,Active
2025-02-01,CUST-0400,Starter,10,149.0,0.1,197.59,2371.11,Annual,2026-01-01,Active
2025-03-01,CUST-0400,Starter,10,149.0,0.1,198.09,2377.03,Annual,2026-01-01,Active
2025-04-01,CUST-0400,Starter,10,149.0,0.1,198.58,2382.94,Annual,2026-01-01,Active
2025-05-01,CUST-0400,Starter,10,149.0,0.1,199.07,2388.85,Annual,2026-01-01,Active
2025-06-01,CUST-0400,Starter,10,149.0,0.1,199.56,2394.76,Annual,2026-01-01,Active
2025-07-01,CUST-0400,Starter,10,149.0,0.1,200.06,2400.68,Annual,2026-01-01,Active
2025-08-01,CUST-0400,Starter,10,149.0,0.1,200.55,2406.59,Annual,2026-01-01,Active
2025-09-01,CUST-0400,Starter,10,149.0,0.1,201.04,2412.5,Annual,2026-01-01,Active
2025-10-01,CUST-0400,Starter,10,149.0,0.1,201.53,2418.42,Annual,2026-01-01,Active
2025-11-01,CUST-0400,Starter,10,149.0,0.1,202.03,2424.33,Annual,2026-01-01,Active
2025-12-01,CUST-0400,Starter,11,149.0,0.1,215.47,2585.6,Annual,2026-01-01,Active
2026-01-01,CUST-0400,Starter,11,149.0,0.1,215.99,2591.89,Annual,2027-01-01,Active
2026-02-01,CUST-0400,Starter,10,149.0,0.1,203.51,2442.07,Annual,2027-01-01,Active
2026-03-01,CUST-0400,Starter,11,149.0,0.1,217.04,2604.47,Annual,2027-01-01,Active
2026-04-01,CUST-0400,Starter,10,149.0,0.1,204.49,2453.89,Annual,2027-01-01,Active
2026-05-01,CUST-0400,Starter,11,149.0,0.1,218.09,2617.06,Annual,2027-01-01,Active
2026-06-01,CUST-0400,Starter,10,149.0,0.1,205.48,2465.72,Annual,2027-01-01,Active
2025-08-01,CUST-0401,Starter,14,149.0,0.1,247.5,2970.0,Annual,2026-08-01,Active
2025-09-01,CUST-0401,Starter,15,149.0,0.1,260.75,3129.0,Annual,2026-08-01,Active
2025-10-01,CUST-0401,Starter,13,149.0,0.1,236.07,2832.89,Annual,2026-08-01,Active
2025-11-01,CUST-0401,Starter,15,149.0,0.1,262.05,3144.61,Annual,2026-08-01,Active
2025-12-01,CUST-0401,Starter,15,149.0,0.1,262.7,3152.41,Annual,2026-08-01,Active
2026-01-01,CUST-0401,Starter,15,149.0,0.1,263.35,3160.22,Annual,2027-08-01,Active
2026-02-01,CUST-0401,Starter,15,149.0,0.1,264.0,3168.02,Annual,2027-08-01,Active
2026-03-01,CUST-0401,Starter,17,149.0,0.1,290.29,3483.51,Annual,2027-08-01,Active
2026-04-01,CUST-0401,Starter,16,149.0,0.1,278.15,3337.85,Annual,2027-08-01,Active
2026-05-01,CUST-0401,Starter,16,149.0,0.1,278.84,3346.03,Annual,2027-08-01,Active
2026-06-01,CUST-0401,Starter,16,149.0,0.1,279.52,3354.21,Annual,2027-08-01,Active
2025-12-01,CUST-0402,Starter,10,149.0,0.1,197.1,2365.2,Annual,2026-12-01,Active
2026-01-01,CUST-0402,Starter,10,149.0,0.1,197.59,2371.11,Annual,2027-12-01,Active
2026-02-01,CUST-0402,Starter,10,149.0,0.1,198.09,2377.03,Annual,2027-12-01,Active
2026-03-01,CUST-0402,Starter,11,149.0,0.1,211.27,2535.27,Annual,2027-12-01,Active
2026-04-01,CUST-0402,Starter,11,149.0,0.1,211.8,2541.56,Annual,2027-12-01,Active
2026-05-01,CUST-0402,Starter,11,149.0,0.1,212.32,2547.86,Annual,2027-12-01,Active
2026-06-01,CUST-0402,Starter,11,149.0,0.1,212.85,2554.15,Annual,2027-12-01,Active
2025-01-01,CUST-0403,Starter,10,149.0,0.1,202.03,2424.33,Annual,2026-03-01,Active
2025-02-01,CUST-0403,Starter,12,149.0,0.1,228.41,2740.96,Annual,2026-03-01,Active
2025-03-01,CUST-0403,Starter,11,149.0,0.1,215.99,2591.89,Annual,2026-03-01,Active
2025-04-01,CUST-0403,Starter,11,149.0,0.1,216.52,2598.18,Annual,2026-03-01,Active
2025-05-01,CUST-0403,Starter,12,149.0,0.1,230.08,2760.97,Annual,2026-03-01,Active
2025-06-01,CUST-0403,Starter,11,149.0,0.1,217.56,2610.77,Annual,2026-03-01,Active
2025-07-01,CUST-0403,Starter,12,149.0,0.1,231.19,2774.3,Annual,2026-03-01,Active
2025-08-01,CUST-0403,Starter,11,149.0,0.1,218.61,2623.35,Annual,2026-03-01,Active
2025-09-01,CUST-0403,Starter,12,149.0,0.1,232.3,2787.64,Annual,2026-03-01,Active
2025-10-01,CUST-0403,Starter,12,149.0,0.1,232.86,2794.31,Annual,2026-03-01,Active
2025-11-01,CUST-0403,Starter,12,149.0,0.1,233.42,2800.98,Annual,2026-03-01,Active
2025-12-01,CUST-0403,Starter,13,149.0,0.1,247.23,2966.79,Annual,2026-03-01,Active
2026-01-01,CUST-0403,Starter,12,149.0,0.1,234.53,2814.32,Annual,2027-03-01,Active
2026-02-01,CUST-0403,Starter,13,149.0,0.1,248.41,2980.88,Annual,2027-03-01,Active
2026-03-01,CUST-0403,Starter,13,149.0,0.1,248.99,2987.93,Annual,2027-03-01,Active
2026-04-01,CUST-0403,Starter,12,149.0,0.1,236.19,2834.33,Annual,2027-03-01,Active
2026-05-01,CUST-0403,Starter,12,149.0,0.1,236.75,2840.99,Annual,2027-03-01,Active
2026-06-01,CUST-0403,Starter,12,149.0,0.1,237.31,2847.66,Annual,2027-03-01,Active
2025-03-01,CUST-0404,Starter,12,149.0,0.1,222.3,2667.6,Annual,2026-03-01,Active
2025-04-01,CUST-0404,Starter,12,149.0,0.1,222.86,2674.27,Annual,2026-03-01,Active
2025-05-01,CUST-0404,Starter,13,149.0,0.1,236.07,2832.89,Annual,2026-03-01,Active
2025-06-01,CUST-0404,Starter,12,149.0,0.1,223.97,2687.61,Annual,2026-03-01,Active
2025-07-01,CUST-0404,Starter,12,149.0,0.1,224.52,2694.28,Annual,2026-03-01,Active
2025-08-01,CUST-0404,Starter,12,149.0,0.1,225.08,2700.95,Annual,2026-03-01,Active
2025-09-01,CUST-0404,Starter,12,149.0,0.1,225.63,2707.61,Annual,2026-03-01,Active
2025-10-01,CUST-0404,Starter,12,149.0,0.1,226.19,2714.28,Annual,2026-03-01,Active
2025-11-01,CUST-0404,Starter,12,149.0,0.1,226.75,2720.95,Annual,2026-03-01,Active
2025-12-01,CUST-0404,Starter,13,149.0,0.1,240.19,2882.22,Annual,2026-03-01,Active
2026-01-01,CUST-0404,Starter,13,149.0,0.1,240.77,2889.27,Annual,2027-03-01,Active
2026-02-01,CUST-0404,Starter,13,149.0,0.1,241.36,2896.32,Annual,2027-03-01,Active
2026-03-01,CUST-0404,Starter,13,149.0,0.1,241.95,2903.36,Annual,2027-03-01,Active
2026-04-01,CUST-0404,Starter,12,149.0,0.1,229.52,2754.3,Annual,2027-03-01,Active
2026-05-01,CUST-0404,Starter,13,149.0,0.1,243.12,2917.46,Annual,2027-03-01,Active
2026-06-01,CUST-0404,Starter,13,149.0,0.1,243.71,2924.51,Annual,2027-03-01,Active
2025-01-01,CUST-0405,Professional,25,599.0,0.1,545.84,6550.07,Annual,2026-08-01,Active
2025-02-01,CUST-0405,Professional,25,599.0,0.1,547.19,6566.24,Annual,2026-08-01,Active
2025-03-01,CUST-0405,Professional,25,599.0,0.1,548.53,6582.41,Annual,2026-08-01,Active
2025-04-01,CUST-0405,Professional,25,599.0,0.1,549.88,6598.58,Annual,2026-08-01,Active
2025-05-01,CUST-0405,Professional,25,599.0,0.1,551.23,6614.76,Annual,2026-08-01,Active
2025-06-01,CUST-0405,Professional,25,599.0,0.1,552.58,6630.93,Annual,2026-08-01,Active
2025-07-01,CUST-0405,Professional,25,599.0,0.1,553.93,6647.1,Annual,2026-08-01,Active
2025-08-01,CUST-0405,Professional,25,599.0,0.1,555.27,6663.28,Annual,2026-08-01,Active
2025-09-01,CUST-0405,Professional,25,599.0,0.1,556.62,6679.45,Annual,2026-08-01,Active
2025-10-01,CUST-0405,Professional,25,599.0,0.1,557.97,6695.62,Annual,2026-08-01,Active
2025-11-01,CUST-0405,Professional,25,599.0,0.1,559.32,6711.8,Annual,2026-08-01,Active
2025-12-01,CUST-0405,Professional,25,599.0,0.1,560.66,6727.97,Annual,2026-08-01,Active
2026-01-01,CUST-0405,Professional,25,599.0,0.1,562.01,6744.14,Annual,2027-08-01,Active
2026-02-01,CUST-0405,Professional,25,599.0,0.1,563.36,6760.31,Annual,2027-08-01,Active
2026-03-01,CUST-0405,Professional,25,599.0,0.1,564.71,6776.49,Annual,2027-08-01,Active
2026-04-01,CUST-0405,Professional,25,599.0,0.1,566.06,6792.66,Annual,2027-08-01,Active
2026-05-01,CUST-0405,Professional,25,599.0,0.1,567.4,6808.83,Annual,2027-08-01,Active
2026-06-01,CUST-0405,Professional,25,599.0,0.1,568.75,6825.01,Annual,2027-08-01,Active
2025-01-01,CUST-0406,Starter,10,149.0,0.1,200.55,2406.59,Annual,2026-06-01,Active
2025-02-01,CUST-0406,Starter,10,149.0,0.1,201.04,2412.5,Annual,2026-06-01,Active
2025-03-01,CUST-0406,Starter,11,149.0,0.1,214.42,2573.02,Annual,2026-06-01,Active
2025-04-01,CUST-0406,Starter,10,149.0,0.1,202.03,2424.33,Annual,2026-06-01,Active
2025-05-01,CUST-0406,Starter,10,149.0,0.1,202.52,2430.24,Annual,2026-06-01,Active
2025-06-01,CUST-0406,Starter,12,149.0,0.1,228.97,2747.63,Annual,2026-06-01,Active
2025-07-01,CUST-0406,Starter,11,149.0,0.1,216.52,2598.18,Annual,2026-06-01,Active
2025-08-01,CUST-0406,Starter,10,149.0,0.1,204.0,2447.98,Annual,2026-06-01,Active
2025-09-01,CUST-0406,Starter,10,149.0,0.1,204.49,2453.89,Annual,2026-06-01,Active
2025-10-01,CUST-0406,Starter,10,149.0,0.1,204.98,2459.81,Annual,2026-06-01,Active
2025-11-01,CUST-0406,Starter,10,149.0,0.1,205.48,2465.72,Annual,2026-06-01,Active
2025-12-01,CUST-0406,Starter,11,149.0,0.1,219.14,2629.64,Annual,2026-06-01,Active
2026-01-01,CUST-0406,Starter,10,149.0,0.1,206.46,2477.55,Annual,2027-06-01,Active
2026-02-01,CUST-0406,Starter,12,149.0,0.1,233.42,2800.98,Annual,2027-06-01,Active
2026-03-01,CUST-0406,Starter,11,149.0,0.1,220.71,2648.51,Annual,2027-06-01,Active
2026-04-01,CUST-0406,Starter,11,149.0,0.1,221.23,2654.8,Annual,2027-06-01,Active
2026-05-01,CUST-0406,Starter,12,149.0,0.1,235.08,2820.99,Annual,2027-06-01,Active
2026-06-01,CUST-0406,Starter,12,149.0,0.1,235.64,2827.66,Annual,2027-06-01,Active
2025-01-01,CUST-0407,Starter,16,149.0,0.1,276.79,3321.49,Annual,2026-07-01,Active
2025-02-01,CUST-0407,Starter,16,149.0,0.1,277.47,3329.67,Annual,2026-07-01,Active
2025-03-01,CUST-0407,Starter,16,149.0,0.1,278.15,3337.85,Annual,2026-07-01,Active
2025-04-01,CUST-0407,Starter,16,149.0,0.1,278.84,3346.03,Annual,2026-07-01,Active
2025-05-01,CUST-0407,Starter,18,149.0,0.1,305.35,3664.17,Annual,2026-07-01,Active
2025-06-01,CUST-0407,Starter,15,149.0,0.1,267.25,3207.03,Annual,2026-07-01,Active
2025-07-01,CUST-0407,Starter,16,149.0,0.1,280.88,3370.57,Annual,2026-07-01,Active
2025-08-01,CUST-0407,Starter,16,149.0,0.1,281.56,3378.75,Annual,2026-07-01,Active
2025-09-01,CUST-0407,Starter,18,149.0,0.1,308.33,3699.92,Annual,2026-07-01,Active
2025-10-01,CUST-0407,Starter,16,149.0,0.1,282.93,3395.12,Annual,2026-07-01,Active
2025-11-01,CUST-0407,Starter,17,149.0,0.1,296.71,3560.54,Annual,2026-07-01,Active
2025-12-01,CUST-0407,Starter,17,149.0,0.1,297.43,3569.1,Annual,2026-07-01,Active
2026-01-01,CUST-0407,Starter,19,149.0,0.1,324.47,3893.67,Annual,2027-07-01,Active
2026-02-01,CUST-0407,Starter,17,149.0,0.1,298.85,3586.22,Annual,2027-07-01,Active
2026-03-01,CUST-0407,Starter,18,149.0,0.1,312.8,3753.54,Annual,2027-07-01,Active
2026-04-01,CUST-0407,Starter,18,149.0,0.1,313.54,3762.48,Annual,2027-07-01,Active
2026-05-01,CUST-0407,Starter,18,149.0,0.1,314.28,3771.41,Annual,2027-07-01,Active
2026-06-01,CUST-0407,Starter,19,149.0,0.1,328.35,3940.25,Annual,2027-07-01,Active
2025-01-01,CUST-0408,Starter,11,149.0,0.1,211.8,2541.56,Annual,2026-09-01,Active
2025-02-01,CUST-0408,Starter,12,149.0,0.1,225.08,2700.95,Annual,2026-09-01,Active
2025-03-01,CUST-0408,Starter,13,149.0,0.1,238.42,2861.08,Annual,2026-09-01,Active
2025-04-01,CUST-0408,Starter,13,149.0,0.1,239.01,2868.13,Annual,2026-09-01,Active
2025-05-01,CUST-0408,Starter,12,149.0,0.1,226.75,2720.95,Annual,2026-09-01,Active
2025-06-01,CUST-0408,Starter,12,149.0,0.1,227.3,2727.62,Annual,2026-09-01,Active
2025-07-01,CUST-0408,Starter,11,149.0,0.1,214.94,2579.31,Annual,2026-09-01,Active
2025-08-01,CUST-0408,Starter,12,149.0,0.1,228.41,2740.96,Annual,2026-09-01,Active
2025-09-01,CUST-0408,Professional,25,599.0,0.1,555.27,6663.28,Annual,2026-09-01,Active
2025-10-01,CUST-0408,Professional,25,599.0,0.1,556.62,6679.45,Annual,2026-09-01,Active
2025-11-01,CUST-0408,Professional,25,599.0,0.1,557.97,6695.62,Annual,2026-09-01,Active
2025-12-01,CUST-0408,Professional,25,599.0,0.1,559.32,6711.8,Annual,2026-09-01,Active
2026-01-01,CUST-0408,Professional,25,599.0,0.1,560.66,6727.97,Annual,2027-09-01,Active
2026-02-01,CUST-0408,Professional,25,599.0,0.1,562.01,6744.14,Annual,2027-09-01,Active
2026-03-01,CUST-0408,Professional,25,599.0,0.1,563.36,6760.31,Annual,2027-09-01,Active
2026-04-01,CUST-0408,Professional,25,599.0,0.1,564.71,6776.49,Annual,2027-09-01,Active
2026-05-01,CUST-0408,Professional,25,599.0,0.1,566.06,6792.66,Annual,2027-09-01,Active
2026-06-01,CUST-0408,Professional,25,599.0,0.1,567.4,6808.83,Annual,2027-09-01,Active
2025-12-01,CUST-0409,Starter,14,149.0,0.1,247.5,2970.0,Annual,2026-12-01,Active
2026-01-01,CUST-0409,Starter,13,149.0,0.1,235.49,2825.85,Annual,2027-12-01,Active
2026-02-01,CUST-0409,Starter,14,149.0,0.1,248.74,2984.85,Annual,2027-12-01,Active
2026-03-01,CUST-0409,Starter,14,149.0,0.1,249.36,2992.28,Annual,2027-12-01,Active
2026-04-01,CUST-0409,Starter,13,149.0,0.1,237.25,2846.99,Annual,2027-12-01,Active
2026-05-01,CUST-0409,Starter,14,149.0,0.1,250.59,3007.12,Annual,2027-12-01,Active
2026-06-01,CUST-0409,Starter,14,149.0,0.1,251.21,3014.55,Annual,2027-12-01,Active
2025-12-01,CUST-0410,Professional,25,599.0,0.1,539.1,6469.2,Annual,2026-12-01,Active
2026-01-01,CUST-0410,Professional,25,599.0,0.1,540.45,6485.37,Annual,2027-12-01,Active
2026-02-01,CUST-0410,Professional,25,599.0,0.1,541.8,6501.55,Annual,2027-12-01,Active
2026-03-01,CUST-0410,Professional,25,599.0,0.1,543.14,6517.72,Annual,2027-12-01,Active
2026-04-01,CUST-0410,Professional,25,599.0,0.1,544.49,6533.89,Annual,2027-12-01,Active
2026-05-01,CUST-0410,Professional,25,599.0,0.1,545.84,6550.07,Annual,2027-12-01,Active
2026-06-01,CUST-0410,Professional,25,599.0,0.1,547.19,6566.24,Annual,2027-12-01,Active
2025-04-01,CUST-0411,Professional,80,599.0,0.1,1628.1,19537.2,Annual,2026-04-01,Active
2025-05-01,CUST-0411,Professional,70,599.0,0.1,1433.68,17204.1,Annual,2026-04-01,Active
2025-06-01,CUST-0411,Professional,83,599.0,0.1,1695.94,20351.25,Annual,2026-04-01,Active
2025-07-01,CUST-0411,Professional,78,599.0,0.1,1600.41,19204.97,Annual,2026-04-01,Active
2025-08-01,CUST-0411,Professional,79,599.0,0.1,1624.38,19492.6,Annual,2026-04-01,Active
2025-09-01,CUST-0411,Professional,82,599.0,0.1,1688.55,20262.56,Annual,2026-04-01,Active
2025-10-01,CUST-0411,Professional,77,599.0,0.1,1592.23,19106.77,Annual,2026-04-01,Active
2025-11-01,CUST-0411,Professional,86,599.0,0.1,1777.47,21329.65,Annual,2026-04-01,Active
2025-12-01,CUST-0411,Enterprise,100,2499.0,0.13,2217.61,26611.35,Annual,2026-04-01,Active
2026-01-01,CUST-0411,Enterprise,100,2499.0,0.13,2223.05,26676.58,Annual,2027-04-01,Active
2026-02-01,CUST-0411,Enterprise,100,2499.0,0.13,2228.48,26741.8,Annual,2027-04-01,Active
2026-03-01,CUST-0411,Enterprise,100,2499.0,0.13,2233.92,26807.02,Annual,2027-04-01,Active
2026-04-01,CUST-0411,Enterprise,100,2499.0,0.13,2239.35,26872.25,Annual,2027-04-01,Active
2026-05-01,CUST-0411,Enterprise,100,2499.0,0.13,2244.79,26937.47,Annual,2027-04-01,Active
2026-06-01,CUST-0411,Enterprise,100,2499.0,0.13,2250.22,27002.69,Annual,2027-04-01,Active
2025-01-01,CUST-0412,Professional,264,599.0,0.1,5324.01,63888.16,Annual,2026-09-01,Active
2025-02-01,CUST-0412,Professional,265,599.0,0.1,5357.24,64286.87,Annual,2026-09-01,Active
2025-03-01,CUST-0412,Professional,274,599.0,0.1,5551.34,66616.07,Annual,2026-09-01,Active
2025-04-01,CUST-0412,Professional,287,599.0,0.1,5826.92,69923.01,Annual,2026-09-01,Active
2025-05-01,CUST-0412,Professional,300,599.0,0.1,6103.78,73245.38,Annual,2026-09-01,Active
2025-06-01,CUST-0412,Professional,287,599.0,0.1,5855.55,70266.61,Annual,2026-09-01,Active
2025-07-01,CUST-0412,Professional,301,599.0,0.1,6154.0,73847.97,Annual,2026-09-01,Active
2025-08-01,CUST-0412,Professional,295,599.0,0.1,6046.94,72563.28,Annual,2026-09-01,Active
2025-09-01,CUST-0412,Professional,315,599.0,0.1,6469.53,77634.4,Annual,2026-09-01,Active
2025-10-01,CUST-0412,Professional,289,599.0,0.1,5953.7,71444.46,Annual,2026-09-01,Active
2025-11-01,CUST-0412,Professional,310,599.0,0.1,6398.47,76781.68,Annual,2026-09-01,Active
2025-12-01,CUST-0412,Professional,327,599.0,0.1,6763.15,81157.82,Annual,2026-09-01,Active
2026-01-01,CUST-0412,Professional,327,599.0,0.1,6779.45,81353.38,Annual,2027-09-01,Active
2026-02-01,CUST-0412,Professional,321,599.0,0.1,6671.9,80062.75,Annual,2027-09-01,Active
2026-03-01,CUST-0412,Professional,355,599.0,0.1,7391.39,88696.67,Annual,2027-09-01,Active
2026-04-01,CUST-0412,Professional,362,599.0,0.1,7554.26,90651.07,Annual,2027-09-01,Active
2026-05-01,CUST-0412,Professional,365,599.0,0.1,7634.66,91615.86,Annual,2027-09-01,Active
2026-06-01,CUST-0412,Professional,366,599.0,0.1,7673.67,92084.07,Annual,2027-09-01,Active
2025-03-01,CUST-0413,Starter,17,149.0,0.0,317.0,3804.0,Monthly,2026-03-01,Active
2025-04-01,CUST-0413,Starter,17,149.0,0.0,317.79,3813.51,Monthly,2026-03-01,Active
2025-05-01,CUST-0413,Starter,18,149.0,0.0,332.65,3991.86,Monthly,2026-03-01,Active
2025-06-01,CUST-0413,Starter,16,149.0,0.0,305.27,3663.27,Monthly,2026-03-01,Active
2025-07-01,CUST-0413,Starter,15,149.0,0.0,291.89,3502.68,Monthly,2026-03-01,Active
2025-08-01,CUST-0413,Starter,17,149.0,0.0,320.96,3851.55,Monthly,2026-03-01,Active
2025-09-01,CUST-0413,Starter,16,149.0,0.0,307.54,3690.54,Monthly,2026-03-01,Active
2025-10-01,CUST-0413,Starter,16,149.0,0.0,308.3,3699.63,Monthly,2026-03-01,Active
2025-11-01,CUST-0413,Starter,17,149.0,0.0,323.34,3880.08,Monthly,2026-03-01,Active
2025-12-01,CUST-0413,Starter,17,149.0,0.0,324.13,3889.59,Monthly,2026-03-01,Active
2026-01-01,CUST-0413,Starter,19,149.0,0.0,353.62,4243.5,Monthly,2027-03-01,Active
2026-02-01,CUST-0413,Starter,18,149.0,0.0,340.1,4081.23,Monthly,2027-03-01,Active
2026-03-01,CUST-0413,Starter,19,149.0,0.0,355.35,4264.2,Monthly,2027-03-01,Active
2026-04-01,CUST-0413,Starter,18,149.0,0.0,341.76,4101.09,Monthly,2027-03-01,Active
2026-05-01,CUST-0413,Starter,18,149.0,0.0,342.58,4111.02,Monthly,2027-03-01,Active
2026-06-01,CUST-0413,Starter,19,149.0,0.0,357.94,4295.25,Monthly,2027-03-01,Active
2025-11-01,CUST-0414,Starter,53,149.0,0.1,738.9,8866.8,Annual,2026-11-01,Active
2025-12-01,CUST-0414,Starter,55,149.0,0.1,766.01,9192.12,Annual,2026-11-01,Active
2026-01-01,CUST-0414,Starter,57,149.0,0.1,793.25,9518.96,Annual,2027-11-01,Active
2026-02-01,CUST-0414,Starter,58,149.0,0.1,807.91,9694.97,Annual,2027-11-01,Active
2026-03-01,CUST-0414,Starter,63,149.0,0.1,873.55,10482.59,Annual,2027-11-01,Active
2026-04-01,CUST-0414,Starter,64,149.0,0.1,888.47,10661.62,Annual,2027-11-01,Active
2026-05-01,CUST-0414,Starter,67,149.0,0.1,929.03,11148.35,Annual,2027-11-01,Active
2025-01-01,CUST-0415,Enterprise,261,2499.0,0.13,6679.21,80150.49,Annual,2026-03-01,Active
2025-02-01,CUST-0415,Enterprise,280,2499.0,0.13,7222.02,86664.24,Annual,2026-03-01,Active
2025-03-01,CUST-0415,Enterprise,279,2499.0,0.13,7211.81,86541.75,Annual,2026-03-01,Active
2025-04-01,CUST-0415,Enterprise,297,2499.0,0.13,7730.55,92766.66,Annual,2026-03-01,Active
2025-05-01,CUST-0415,Enterprise,305,2499.0,0.13,7972.58,95671.01,Annual,2026-03-01,Active
2025-06-01,CUST-0415,Enterprise,296,2499.0,0.13,7740.01,92880.11,Annual,2026-03-01,Active
2025-07-01,CUST-0415,Enterprise,289,2499.0,0.13,7562.32,90747.82,Annual,2026-03-01,Active
2025-08-01,CUST-0415,Enterprise,284,2499.0,0.13,7439.92,89278.99,Annual,2026-03-01,Active
2025-09-01,CUST-0415,Enterprise,295,2499.0,0.13,7767.78,93213.33,Annual,2026-03-01,Active
2025-10-01,CUST-0415,Enterprise,291,2499.0,0.13,7673.36,92080.28,Annual,2026-03-01,Active
2025-11-01,CUST-0415,Enterprise,316,2499.0,0.13,8399.63,100795.59,Annual,2026-03-01,Active
2025-12-01,CUST-0415,Enterprise,318,2499.0,0.13,8476.4,101716.84,Annual,2026-03-01,Active
2026-01-01,CUST-0415,Enterprise,329,2499.0,0.13,8809.52,105714.29,Annual,2027-03-01,Active
2026-02-01,CUST-0415,Enterprise,332,2499.0,0.13,8915.96,106991.55,Annual,2027-03-01,Active
2026-03-01,CUST-0415,Enterprise,354,2499.0,0.13,9565.98,114791.77,Annual,2027-03-01,Active
2026-04-01,CUST-0415,Enterprise,339,2499.0,0.13,9158.71,109904.49,Annual,2027-03-01,Active
2026-05-01,CUST-0415,Enterprise,381,2499.0,0.13,10386.63,124639.51,Annual,2027-03-01,Active
2026-06-01,CUST-0415,Enterprise,357,2499.0,0.13,9720.04,116640.43,Annual,2027-03-01,Active
2025-01-01,CUST-0416,Starter,15,149.0,0.0,291.17,3494.01,Monthly,2026-10-01,Active
2025-02-01,CUST-0416,Starter,16,149.0,0.0,306.03,3672.36,Monthly,2026-10-01,Active
2025-03-01,CUST-0416,Starter,16,149.0,0.0,306.79,3681.45,Monthly,2026-10-01,Active
2025-04-01,CUST-0416,Starter,16,149.0,0.0,307.54,3690.54,Monthly,2026-10-01,Active
2025-05-01,CUST-0416,Starter,16,149.0,0.0,308.3,3699.63,Monthly,2026-10-01,Active
2025-06-01,CUST-0416,Starter,16,149.0,0.0,309.06,3708.72,Monthly,2026-10-01,Active
2025-07-01,CUST-0416,Starter,15,149.0,0.0,295.5,3546.03,Monthly,2026-10-01,Active
2025-08-01,CUST-0416,Starter,15,149.0,0.0,296.22,3554.7,Monthly,2026-10-01,Active
2025-09-01,CUST-0416,Starter,15,149.0,0.0,296.95,3563.37,Monthly,2026-10-01,Active
2025-10-01,CUST-0416,Starter,15,149.0,0.0,297.67,3572.04,Monthly,2026-10-01,Active
2025-11-01,CUST-0416,Starter,15,149.0,0.0,298.39,3580.71,Monthly,2026-10-01,Active
2025-12-01,CUST-0416,Starter,15,149.0,0.0,299.11,3589.38,Monthly,2026-10-01,Active
2026-01-01,CUST-0416,Starter,17,149.0,0.0,328.89,3946.65,Monthly,2027-10-01,Active
2026-02-01,CUST-0416,Starter,18,149.0,0.0,344.24,4130.88,Monthly,2027-10-01,Active
2026-03-01,CUST-0416,Starter,16,149.0,0.0,315.88,3790.53,Monthly,2027-10-01,Active
2026-04-01,CUST-0416,Starter,16,149.0,0.0,316.63,3799.62,Monthly,2027-10-01,Active
2026-05-01,CUST-0416,Starter,17,149.0,0.0,332.06,3984.69,Monthly,2027-10-01,Active
2026-06-01,CUST-0416,Starter,17,149.0,0.0,332.85,3994.2,Monthly,2027-10-01,Active
2025-01-01,CUST-0417,Professional,73,599.0,0.0,1667.41,20008.95,Monthly,2026-10-01,Active
2025-02-01,CUST-0417,Professional,80,599.0,0.0,1827.09,21925.08,Monthly,2026-10-01,Active
2025-03-01,CUST-0417,Professional,77,599.0,0.0,1764.79,21177.45,Monthly,2026-10-01,Active
2025-04-01,CUST-0417,Professional,86,599.0,0.0,1970.11,23641.38,Monthly,2026-10-01,Active
2025-01-01,CUST-0418,Professional,41,599.0,0.12,855.71,10268.52,Monthly,2026-04-01,Active
2025-02-01,CUST-0418,Professional,43,599.0,0.12,897.49,10769.88,Monthly,2026-04-01,Active
2025-03-01,CUST-0418,Professional,45,599.0,0.12,939.46,11273.57,Monthly,2026-04-01,Active
