month,customer_id,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score
2025-11-01,CUST-0377,0,0,0.0,4.48
2025-12-01,CUST-0377,1,0,7.16,3.82
2026-01-01,CUST-0377,0,0,0.0,4.18
2026-02-01,CUST-0377,0,0,0.0,4.56
2026-03-01,CUST-0377,1,1,16.38,3.88
2026-04-01,CUST-0377,1,0,4.56,5.0
2026-05-01,CUST-0377,2,0,5.27,4.69
2026-06-01,CUST-0377,0,0,0.0,4.11
2025-10-01,CUST-0378,1,0,7.66,4.04
2025-11-01,CUST-0378,0,0,0.0,4.73
2025-12-01,CUST-0378,0,0,0.0,4.75
2026-01-01,CUST-0378,1,0,4.6,3.97
2026-02-01,CUST-0378,3,0,4.31,3.64
2026-03-01,CUST-0378,0,0,0.0,4.64
2026-04-01,CUST-0378,1,1,9.18,4.14
2026-05-01,CUST-0378,2,0,7.22,4.56
2026-06-01,CUST-0378,2,0,2.6,3.43
2026-02-01,CUST-0379,3,1,13.37,4.19
2026-03-01,CUST-0379,2,0,5.6,4.3
2026-04-01,CUST-0379,0,0,0.0,4.64
2026-05-01,CUST-0379,1,0,7.49,4.71
2026-06-01,CUST-0379,2,0,10.2,4.12
2025-11-01,CUST-0380,2,0,3.02,4.43
2025-12-01,CUST-0380,2,0,3.52,3.95
2026-01-01,CUST-0380,0,0,0.0,4.49
2026-02-01,CUST-0380,1,0,7.88,4.54
2026-03-01,CUST-0380,0,0,0.0,4.52
2026-04-01,CUST-0380,0,0,0.0,4.55
2026-05-01,CUST-0380,1,0,2.5,4.56
2026-06-01,CUST-0380,2,0,3.95,4.53
2025-01-01,CUST-0381,0,0,0.0,4.85
2025-02-01,CUST-0381,1,0,11.12,4.62
2025-03-01,CUST-0381,2,0,10.55,4.68
2025-04-01,CUST-0381,0,0,0.0,4.51
2025-05-01,CUST-0381,1,0,7.46,4.22
2025-06-01,CUST-0381,4,0,10.71,4.1
2025-07-01,CUST-0381,3,0,4.92,4.17
2025-08-01,CUST-0381,1,0,12.23,4.19
2025-09-01,CUST-0381,3,0,9.35,4.27
2025-10-01,CUST-0381,1,1,11.91,3.67
2025-11-01,CUST-0381,0,0,0.0,4.56
2025-12-01,CUST-0381,2,0,5.49,4.25
2026-01-01,CUST-0381,2,0,13.68,4.77
2026-02-01,CUST-0381,1,1,13.43,4.51
2026-03-01,CUST-0381,1,0,8.34,4.27
2026-04-01,CUST-0381,3,0,6.12,4.22
2026-05-01,CUST-0381,1,0,5.52,3.91
2026-06-01,CUST-0381,1,0,7.96,4.66
2025-01-01,CUST-0382,3,0,3.76,3.96
2025-02-01,CUST-0382,2,1,13.36,3.96
2025-03-01,CUST-0382,1,1,14.31,4.06
2025-04-01,CUST-0382,1,0,11.02,4.07
2025-05-01,CUST-0382,0,0,0.0,4.29
2025-06-01,CUST-0382,3,0,5.22,4.49
2025-07-01,CUST-0382,2,0,7.73,4.78
2025-08-01,CUST-0382,2,1,12.76,3.59
2025-09-01,CUST-0382,2,0,9.42,4.84
2025-10-01,CUST-0382,0,0,0.0,4.42
2025-11-01,CUST-0382,2,0,8.47,3.78
2025-12-01,CUST-0382,0,0,0.0,4.63
2026-01-01,CUST-0382,2,0,7.36,4.27
2026-02-01,CUST-0382,2,0,10.59,4.24
2026-03-01,CUST-0382,0,0,0.0,4.83
2026-04-01,CUST-0382,3,0,8.49,4.37
2026-05-01,CUST-0382,0,0,0.0,4.81
2026-06-01,CUST-0382,1,0,6.68,4.13
2026-01-01,CUST-0383,0,0,0.0,4.59
2026-02-01,CUST-0383,1,0,1.83,4.09
2026-03-01,CUST-0383,0,0,0.0,4.84
2026-04-01,CUST-0383,0,0,0.0,4.65
2026-05-01,CUST-0383,0,0,0.0,4.34
2026-06-01,CUST-0383,3,0,9.84,4.03
2025-01-01,CUST-0384,1,0,0.5,3.86
2025-02-01,CUST-0384,2,0,7.39,4.08
2025-03-01,CUST-0384,2,0,8.15,4.34
2025-04-01,CUST-0384,1,0,6.35,4.64
2025-05-01,CUST-0384,1,0,5.54,4.54
2025-06-01,CUST-0384,2,0,8.33,4.37
2025-07-01,CUST-0384,3,0,5.25,4.63
2025-08-01,CUST-0384,2,0,9.31,4.35
2025-09-01,CUST-0384,1,0,10.29,4.63
2025-10-01,CUST-0384,1,0,3.89,4.03
2025-11-01,CUST-0384,0,0,0.0,4.39
2025-12-01,CUST-0384,2,0,6.82,3.95
2026-01-01,CUST-0384,0,0,0.0,4.61
2026-02-01,CUST-0384,3,0,7.22,3.65
2026-03-01,CUST-0384,2,0,12.41,3.86
2026-04-01,CUST-0384,0,0,0.0,4.76
2026-05-01,CUST-0384,1,0,4.3,4.73
2026-06-01,CUST-0384,0,0,0.0,4.4
2025-03-01,CUST-0385,1,0,6.35,4.08
2025-04-01,CUST-0385,1,0,9.08,4.94
2025-05-01,CUST-0385,1,0,10.43,4.26
2025-06-01,CUST-0385,0,0,0.0,4.51
2025-07-01,CUST-0385,3,1,9.7,3.75
2025-08-01,CUST-0385,1,0,6.34,4.75
2025-09-01,CUST-0385,1,0,6.99,3.91
2025-10-01,CUST-0385,0,0,0.0,4.6
2025-01-01,CUST-0386,1,0,7.24,4.18
2025-02-01,CUST-0386,1,0,9.19,4.13
2025-03-01,CUST-0386,1,0,10.14,4.27
2025-04-01,CUST-0386,1,1,7.36,3.77
2025-05-01,CUST-0386,2,0,7.83,4.28
2025-06-01,CUST-0386,1,0,5.61,4.03
2025-07-01,CUST-0386,0,0,0.0,4.53
2025-08-01,CUST-0386,0,0,0.0,4.7
2025-09-01,CUST-0386,0,0,0.0,4.56
2025-10-01,CUST-0386,1,0,6.2,4.24
2025-11-01,CUST-0386,0,0,0.0,4.74
2025-12-01,CUST-0386,0,0,0.0,4.5
2026-01-01,CUST-0386,1,0,6.92,3.84
2025-01-01,CUST-0387,0,0,0.0,4.53
2025-02-01,CUST-0387,0,0,0.0,4.26
2025-03-01,CUST-0387,0,0,0.0,4.65
2025-04-01,CUST-0387,3,0,6.09,4.15
2025-05-01,CUST-0387,1,0,9.5,4.17
2025-06-01,CUST-0387,2,0,6.95,4.46
2025-07-01,CUST-0387,0,0,0.0,4.54
2025-08-01,CUST-0387,3,0,8.96,3.77
2025-09-01,CUST-0387,2,0,8.68,4.09
2025-10-01,CUST-0387,0,0,0.0,4.57
2025-11-01,CUST-0387,1,0,9.75,4.22
2025-12-01,CUST-0387,3,0,10.71,4.35
2026-01-01,CUST-0387,2,0,8.09,4.48
2026-02-01,CUST-0387,1,0,6.51,4.58
2026-03-01,CUST-0387,5,0,5.6,4.24
2026-04-01,CUST-0387,2,0,11.07,4.53
2026-05-01,CUST-0387,7,0,1.78,3.81
2026-06-01,CUST-0387,2,0,3.27,4.43
2025-01-01,CUST-0388,3,0,7.42,4.31
2025-02-01,CUST-0388,0,0,0.0,4.65
2025-03-01,CUST-0388,1,0,8.04,4.27
2025-04-01,CUST-0388,1,0,2.9,4.72
2025-05-01,CUST-0388,0,0,0.0,4.26
2025-06-01,CUST-0388,1,0,2.76,4.7
2025-07-01,CUST-0388,1,0,9.1,4.99
2025-08-01,CUST-0388,0,0,0.0,4.38
2025-09-01,CUST-0388,1,0,3.0,4.5
2025-10-01,CUST-0388,0,0,0.0,4.72
2025-11-01,CUST-0388,2,0,5.38,4.59
2025-12-01,CUST-0388,3,0,10.88,4.3
2026-01-01,CUST-0388,1,0,9.79,4.85
2026-02-01,CUST-0388,0,0,0.0,4.23
2026-03-01,CUST-0388,0,0,0.0,4.33
2026-04-01,CUST-0388,1,0,7.35,4.24
2026-05-01,CUST-0388,0,0,0.0,4.6
2026-06-01,CUST-0388,2,0,6.77,4.31
2025-01-01,CUST-0389,2,0,12.53,4.17
2025-02-01,CUST-0389,1,0,6.03,4.86
2025-03-01,CUST-0389,2,0,9.82,4.68
2025-04-01,CUST-0389,0,0,0.0,4.74
2025-05-01,CUST-0389,0,0,0.0,4.49
2025-06-01,CUST-0389,2,1,21.19,4.42
2025-07-01,CUST-0389,1,0,10.42,4.54
2025-08-01,CUST-0389,0,0,0.0,4.89
2025-09-01,CUST-0389,0,0,0.0,4.5
2025-10-01,CUST-0389,1,0,10.35,4.16
2025-11-01,CUST-0389,2,0,6.35,4.23
2025-12-01,CUST-0389,1,0,3.8,4.19
2026-01-01,CUST-0389,1,0,11.91,4.5
2026-02-01,CUST-0389,2,0,2.93,4.63
2026-03-01,CUST-0389,4,0,5.95,3.64
2026-04-01,CUST-0389,2,1,11.2,4.67
2026-05-01,CUST-0389,3,0,7.82,4.03
2026-06-01,CUST-0389,3,0,10.34,5.0
2025-01-01,CUST-0390,2,0,6.96,4.12
2025-02-01,CUST-0390,0,0,0.0,4.5
2025-03-01,CUST-0390,4,1,18.25,4.2
2025-04-01,CUST-0390,2,0,5.47,4.33
2025-05-01,CUST-0390,3,0,4.85,3.75
2025-06-01,CUST-0390,2,0,9.44,4.49
2025-07-01,CUST-0390,0,0,0.0,4.88
2025-08-01,CUST-0390,3,0,7.26,3.9
2025-09-01,CUST-0390,1,0,5.42,4.53
2025-10-01,CUST-0390,2,0,13.21,3.73
2025-11-01,CUST-0390,2,0,9.29,4.1
2025-12-01,CUST-0390,2,1,8.99,4.13
2026-01-01,CUST-0390,3,1,12.45,3.99
2026-02-01,CUST-0390,4,0,4.22,3.52
2026-03-01,CUST-0390,2,0,0.5,4.91
2026-04-01,CUST-0390,2,1,9.97,3.74
2026-05-01,CUST-0390,3,0,4.92,3.68
2026-06-01,CUST-0390,1,0,11.46,4.49
2025-10-01,CUST-0391,1,0,12.8,4.65
2025-11-01,CUST-0391,1,0,7.31,3.85
2025-12-01,CUST-0391,2,0,7.64,4.1
2026-01-01,CUST-0391,1,0,6.4,3.77
2026-02-01,CUST-0391,3,0,8.82,4.26
2026-03-01,CUST-0391,1,0,8.88,4.59
2026-04-01,CUST-0391,0,0,0.0,4.24
2026-05-01,CUST-0391,0,0,0.0,4.45
2026-06-01,CUST-0391,2,0,6.0,4.37
2025-01-01,CUST-0392,3,0,11.98,4.19
2025-02-01,CUST-0392,2,0,7.51,4.61
2025-03-01,CUST-0392,1,0,11.73,4.72
2025-04-01,CUST-0392,1,1,18.41,3.81
2025-05-01,CUST-0392,1,0,5.25,4.22
2025-06-01,CUST-0392,4,0,5.68,4.65
2025-07-01,CUST-0392,2,0,11.47,4.18
2025-08-01,CUST-0392,3,0,2.01,4.86
2025-09-01,CUST-0392,2,0,8.52,3.68
2025-10-01,CUST-0392,2,0,9.75,3.82
2025-11-01,CUST-0392,1,1,10.43,3.88
2025-12-01,CUST-0392,3,0,4.27,3.82
2026-01-01,CUST-0392,5,0,11.37,4.38
2026-02-01,CUST-0392,3,0,12.75,4.34
2026-03-01,CUST-0392,2,0,9.51,4.54
2026-04-01,CUST-0392,1,0,8.92,4.47
2026-05-01,CUST-0392,4,0,5.97,3.95
2026-06-01,CUST-0392,0,0,0.0,4.81
2025-01-01,CUST-0393,1,0,7.17,4.02
2025-02-01,CUST-0393,0,0,0.0,4.52
2025-03-01,CUST-0393,0,0,0.0,4.69
2025-04-01,CUST-0393,0,0,0.0,4.48
2025-05-01,CUST-0393,1,0,10.0,4.79
2025-06-01,CUST-0393,1,0,5.85,4.14
2025-07-01,CUST-0393,0,0,0.0,4.44
2025-08-01,CUST-0393,3,1,14.54,4.19
2025-09-01,CUST-0393,0,0,0.0,4.57
2025-10-01,CUST-0393,0,0,0.0,4.44
2025-11-01,CUST-0393,2,0,10.72,3.96
2025-12-01,CUST-0393,2,0,6.35,4.41
2026-01-01,CUST-0393,1,0,4.06,4.62
2026-02-01,CUST-0393,2,0,6.65,3.56
2026-03-01,CUST-0393,1,0,10.36,4.97
2026-04-01,CUST-0393,2,0,3.58,3.97
2026-05-01,CUST-0393,1,1,14.45,3.55
2026-06-01,CUST-0393,4,2,21.27,4.1
2025-01-01,CUST-0394,1,0,6.16,4.76
2025-02-01,CUST-0394,0,0,0.0,4.75
2025-03-01,CUST-0394,2,0,10.24,4.46
2025-04-01,CUST-0394,2,0,5.79,4.14
2025-05-01,CUST-0394,2,0,7.23,3.89
2025-06-01,CUST-0394,0,0,0.0,4.34
2025-07-01,CUST-0394,0,0,0.0,4.81
2025-08-01,CUST-0394,3,0,5.66,4.13
2025-09-01,CUST-0394,1,0,9.67,4.76
2025-10-01,CUST-0394,2,0,9.1,4.14
2025-10-01,CUST-0395,1,0,10.13,4.46
2025-11-01,CUST-0395,1,1,13.01,3.79
2025-12-01,CUST-0395,2,0,9.15,4.22
2026-01-01,CUST-0395,1,0,5.01,4.11
2026-02-01,CUST-0395,1,0,9.21,4.68
2026-03-01,CUST-0395,3,1,13.42,4.3
2026-04-01,CUST-0395,0,0,0.0,4.66
2026-05-01,CUST-0395,1,0,11.63,4.41
2026-06-01,CUST-0395,0,0,0.0,4.48
2025-10-01,CUST-0396,1,0,7.63,4.4
2025-11-01,CUST-0396,1,0,9.52,4.52
2025-12-01,CUST-0396,2,1,7.14,4.08
2026-01-01,CUST-0396,1,0,8.76,4.17
2026-02-01,CUST-0396,2,0,10.8,4.35
2026-03-01,CUST-0396,4,0,8.12,4.23
2026-04-01,CUST-0396,2,0,4.44,4.67
2026-05-01,CUST-0396,0,0,0.0,4.56
2026-06-01,CUST-0396,3,0,6.34,3.82
2025-03-01,CUST-0397,0,0,0.0,4.31
2025-04-01,CUST-0397,1,0,11.34,4.44
2025-05-01,CUST-0397,2,0,6.96,4.24
2025-06-01,CUST-0397,0,0,0.0,4.63
2025-07-01,CUST-0397,1,0,8.97,4.45
2025-08-01,CUST-0397,0,0,0.0,4.06
2025-09-01,CUST-0397,1,0,7.57,4.71
2025-10-01,CUST-0397,0,0,0.0,4.47
2025-11-01,CUST-0397,1,0,10.97,4.38
2025-12-01,CUST-0397,0,0,0.0,4.37
2026-01-01,CUST-0397,2,0,9.63,3.88
2026-02-01,CUST-0397,1,1,11.28,4.05
2026-03-01,CUST-0397,2,0,8.88,4.07
2026-04-01,CUST-0397,4,0,8.97,3.9
2026-05-01,CUST-0397,2,0,5.37,4.37
2026-06-01,CUST-0397,1,0,11.98,4.08
2025-11-01,CUST-0398,1,0,3.3,4.8
2025-12-01,CUST-0398,3,0,7.74,4.75
2026-01-01,CUST-0398,3,0,3.38,4.33
2026-02-01,CUST-0398,4,0,6.66,4.09
2026-03-01,CUST-0398,0,0,0.0,4.8
2026-04-01,CUST-0398,2,0,5.35,4.35
2026-05-01,CUST-0398,3,0,8.79,3.94
2026-06-01,CUST-0398,0,0,0.0,4.51
2025-01-01,CUST-0399,0,0,0.0,4.77
2025-02-01,CUST-0399,2,0,6.3,4.82
2025-03-01,CUST-0399,1,0,3.66,3.99
2025-04-01,CUST-0399,0,0,0.0,4.44
2025-05-01,CUST-0399,0,0,0.0,4.45
2025-06-01,CUST-0399,1,0,10.91,4.27
2025-07-01,CUST-0399,0,0,0.0,4.75
2025-08-01,CUST-0399,0,0,0.0,4.5
2025-09-01,CUST-0399,2,0,6.42,5.0
2025-10-01,CUST-0399,1,0,11.44,4.11
2025-11-01,CUST-0399,2,0,11.35,4.15
2025-12-01,CUST-0399,1,0,3.54,4.66
2026-01-01,CUST-0399,0,0,0.0,4.57
2026-02-01,CUST-0399,1,1,10.28,3.91
2026-03-01,CUST-0399,2,1,16.77,4.05
2026-04-01,CUST-0399,2,0,7.28,3.91
2026-05-01,CUST-0399,4,0,4.97,4.05
2026-06-01,CUST-0399,1,0,2.96,4.8
2025-01-01,CUST-0400,0,0,0.0,4.43
2025-02-01,CUST-0400,1,0,2.08,4.28
2025-03-01,CUST-0400,0,0,0.0,4.43
2025-04-01,CUST-0400,1,0,9.09,4.25
2025-05-01,CUST-0400,0,0,0.0,4.41
2025-06-01,CUST-0400,1,0,8.46,4.26
2025-07-01,CUST-0400,0,0,0.0,4.51
2025-08-01,CUST-0400,0,0,0.0,4.48
2025-09-01,CUST-0400,1,0,10.68,4.18
2025-10-01,CUST-0400,0,0,0.0,4.5
2025-11-01,CUST-0400,1,0,15.07,4.21
2025-12-01,CUST-0400,0,0,0.0,4.61
2026-01-01,CUST-0400,0,0,0.0,4.55
2026-02-01,CUST-0400,2,0,7.16,4.55
2026-03-01,CUST-0400,2,0,7.16,4.23
2026-04-01,CUST-0400,2,0,11.58,4.48
2026-05-01,CUST-0400,1,1,12.5,4.16
2026-06-01,CUST-0400,0,0,0.0,4.42
2025-08-01,CUST-0401,1,0,5.83,4.35
2025-09-01,CUST-0401,1,0,5.9,4.34
2025-10-01,CUST-0401,1,0,8.33,4.17
2025-11-01,CUST-0401,0,0,0.0,4.42
2025-12-01,CUST-0401,0,0,0.0,4.6
2026-01-01,CUST-0401,1,0,5.01,4.1
2026-02-01,CUST-0401,2,1,8.47,3.35
2026-03-01,CUST-0401,0,0,0.0,4.43
2026-04-01,CUST-0401,2,0,9.84,4.47
2026-05-01,CUST-0401,1,0,8.19,4.3
2026-06-01,CUST-0401,1,0,3.71,4.01
2025-12-01,CUST-0402,0,0,0.0,4.77
2026-01-01,CUST-0402,0,0,0.0,4.55
2026-02-01,CUST-0402,2,0,5.87,4.75
2026-03-01,CUST-0402,2,1,3.93,4.22
2026-04-01,CUST-0402,2,1,11.58,3.58
2026-05-01,CUST-0402,0,0,0.0,4.72
2026-06-01,CUST-0402,0,0,0.0,4.48
2025-01-01,CUST-0403,2,1,14.82,4.24
2025-02-01,CUST-0403,2,0,8.88,4.06
2025-03-01,CUST-0403,1,0,3.54,3.97
2025-04-01,CUST-0403,1,0,2.9,4.98
2025-05-01,CUST-0403,0,0,0.0,4.41
2025-06-01,CUST-0403,0,0,0.0,4.37
2025-07-01,CUST-0403,0,0,0.0,4.72
2025-08-01,CUST-0403,1,0,6.9,4.68
2025-09-01,CUST-0403,2,0,4.3,4.05
2025-10-01,CUST-0403,0,0,0.0,4.64
2025-11-01,CUST-0403,0,0,0.0,4.28
2025-12-01,CUST-0403,0,0,0.0,4.63
2026-01-01,CUST-0403,1,0,8.21,4.58
2026-02-01,CUST-0403,2,0,13.35,4.79
2026-03-01,CUST-0403,2,0,9.26,3.9
2026-04-01,CUST-0403,1,0,11.78,4.31
2026-05-01,CUST-0403,0,0,0.0,4.46
2026-06-01,CUST-0403,1,1,11.47,4.16
2025-03-01,CUST-0404,0,0,0.0,4.56
2025-04-01,CUST-0404,0,0,0.0,4.67
2025-05-01,CUST-0404,2,0,7.54,4.2
2025-06-01,CUST-0404,0,0,0.0,4.73
2025-07-01,CUST-0404,1,0,10.84,4.59
2025-08-01,CUST-0404,0,0,0.0,4.48
2025-09-01,CUST-0404,0,0,0.0,4.52
2025-10-01,CUST-0404,0,0,0.0,4.51
2025-11-01,CUST-0404,3,0,4.59,4.09
2025-12-01,CUST-0404,0,0,0.0,4.35
2026-01-01,CUST-0404,1,0,11.26,4.76
2026-02-01,CUST-0404,0,0,0.0,4.24
2026-03-01,CUST-0404,1,0,9.19,4.77
2026-04-01,CUST-0404,0,0,0.0,4.57
2026-05-01,CUST-0404,1,0,9.61,4.5
2026-06-01,CUST-0404,3,1,9.49,4.0
2025-01-01,CUST-0405,2,0,9.35,4.63
2025-02-01,CUST-0405,0,0,0.0,4.44
2025-03-01,CUST-0405,1,0,6.57,4.46
2025-04-01,CUST-0405,3,0,7.9,4.05
2025-05-01,CUST-0405,1,0,10.42,4.34
2025-06-01,CUST-0405,2,0,10.38,4.3
2025-07-01,CUST-0405,0,0,0.0,4.42
2025-08-01,CUST-0405,0,0,0.0,4.44
2025-09-01,CUST-0405,2,0,3.97,4.49
2025-10-01,CUST-0405,0,0,0.0,4.39
2025-11-01,CUST-0405,2,0,3.8,4.45
2025-12-01,CUST-0405,0,0,0.0,4.3
2026-01-01,CUST-0405,3,0,13.71,4.08
2026-02-01,CUST-0405,3,0,10.14,4.0
2026-03-01,CUST-0405,2,0,4.9,3.57
2026-04-01,CUST-0405,2,1,6.58,4.26
2026-05-01,CUST-0405,2,0,10.63,4.4
2026-06-01,CUST-0405,1,1,13.34,4.24
2025-01-01,CUST-0406,1,0,3.08,3.68
2025-02-01,CUST-0406,1,0,6.94,4.1
2025-03-01,CUST-0406,0,0,0.0,4.67
2025-04-01,CUST-0406,2,0,9.51,4.98
2025-05-01,CUST-0406,2,0,5.21,4.54
2025-06-01,CUST-0406,3,0,8.88,3.84
2025-07-01,CUST-0406,1,0,5.98,4.53
2025-08-01,CUST-0406,0,0,0.0,4.76
2025-09-01,CUST-0406,0,0,0.0,4.33
2025-10-01,CUST-0406,1,0,7.84,4.06
2025-11-01,CUST-0406,5,0,3.68,4.78
2025-12-01,CUST-0406,0,0,0.0,4.34
2026-01-01,CUST-0406,1,0,1.76,5.0
2026-02-01,CUST-0406,2,1,10.29,3.75
2026-03-01,CUST-0406,1,0,7.31,4.12
2026-04-01,CUST-0406,1,0,5.69,4.11
2026-05-01,CUST-0406,1,0,10.21,4.26
2026-06-01,CUST-0406,1,0,5.58,3.97
2025-01-01,CUST-0407,3,1,9.69,3.94
2025-02-01,CUST-0407,1,0,10.25,4.42
2025-03-01,CUST-0407,2,0,9.4,3.91
2025-04-01,CUST-0407,1,0,6.03,4.88
2025-05-01,CUST-0407,1,0,6.08,4.28
2025-06-01,CUST-0407,0,0,0.0,4.57
2025-07-01,CUST-0407,2,0,3.47,4.66
2025-08-01,CUST-0407,0,0,0.0,4.26
2025-09-01,CUST-0407,1,0,8.43,4.3
2025-10-01,CUST-0407,2,0,2.46,4.3
2025-11-01,CUST-0407,2,0,4.49,3.87
2025-12-01,CUST-0407,3,1,9.24,4.41
2026-01-01,CUST-0407,1,0,7.74,4.69
2026-02-01,CUST-0407,5,1,16.95,3.02
2026-03-01,CUST-0407,1,0,8.49,4.46
2026-04-01,CUST-0407,1,0,7.31,4.08
2026-05-01,CUST-0407,1,0,9.92,4.74
2026-06-01,CUST-0407,1,0,0.5,4.79
2025-01-01,CUST-0408,1,0,5.35,3.84
2025-02-01,CUST-0408,2,0,5.64,4.33
2025-03-01,CUST-0408,2,0,9.78,4.01
2025-04-01,CUST-0408,1,0,8.23,4.29
2025-05-01,CUST-0408,2,0,9.34,4.19
2025-06-01,CUST-0408,6,0,6.54,3.55
2025-07-01,CUST-0408,1,0,10.58,4.3
2025-08-01,CUST-0408,2,1,13.46,4.32
2025-09-01,CUST-0408,3,0,3.35,3.74
2025-10-01,CUST-0408,1,0,5.98,4.39
2025-11-01,CUST-0408,0,0,0.0,4.33
2025-12-01,CUST-0408,1,0,10.69,4.08
2026-01-01,CUST-0408,1,0,7.7,4.19
2026-02-01,CUST-0408,1,0,8.93,4.19
2026-03-01,CUST-0408,2,1,15.26,3.97
2026-04-01,CUST-0408,1,0,10.19,5.0
2026-05-01,CUST-0408,4,0,8.62,4.87
2026-06-01,CUST-0408,1,0,2.1,4.35
2025-12-01,CUST-0409,1,0,3.26,3.71
2026-01-01,CUST-0409,1,0,3.34,4.04
2026-02-01,CUST-0409,1,1,12.45,3.79
2026-03-01,CUST-0409,2,0,5.66,4.51
2026-04-01,CUST-0409,1,0,3.82,4.49
2026-05-01,CUST-0409,0,0,0.0,4.75
2026-06-01,CUST-0409,3,0,9.58,4.18
2025-12-01,CUST-0410,0,0,0.0,4.69
2026-01-01,CUST-0410,2,1,12.52,4.21
2026-02-01,CUST-0410,2,0,4.88,4.35
2026-03-01,CUST-0410,3,0,5.29,3.61
2026-04-01,CUST-0410,2,0,5.22,3.97
2026-05-01,CUST-0410,1,0,11.69,4.31
2026-06-01,CUST-0410,0,0,0.0,4.75
2025-04-01,CUST-0411,1,1,10.31,4.52
2025-05-01,CUST-0411,2,0,9.97,4.24
2025-06-01,CUST-0411,0,0,0.0,4.44
2025-07-01,CUST-0411,3,0,7.81,4.25
2025-08-01,CUST-0411,1,0,6.66,3.92
2025-09-01,CUST-0411,1,0,6.94,4.08
2025-10-01,CUST-0411,0,0,0.0,4.52
2025-11-01,CUST-0411,0,0,0.0,4.33
2025-12-01,CUST-0411,4,0,5.68,3.62
2026-01-01,CUST-0411,3,2,15.37,3.13
2026-02-01,CUST-0411,4,0,8.58,4.63
2026-03-01,CUST-0411,3,1,13.68,4.07
2026-04-01,CUST-0411,1,0,7.11,3.94
2026-05-01,CUST-0411,1,0,2.28,4.67
2026-06-01,CUST-0411,2,1,13.15,3.58
2025-01-01,CUST-0412,1,0,1.65,4.24
2025-02-01,CUST-0412,2,0,8.0,4.43
2025-03-01,CUST-0412,0,0,0.0,4.36
2025-04-01,CUST-0412,2,0,11.41,4.41
2025-05-01,CUST-0412,2,0,1.71,3.94
2025-06-01,CUST-0412,1,0,9.5,4.48
2025-07-01,CUST-0412,0,0,0.0,4.63
2025-08-01,CUST-0412,2,0,5.62,3.55
2025-09-01,CUST-0412,0,0,0.0,4.53
2025-10-01,CUST-0412,0,0,0.0,4.87
2025-11-01,CUST-0412,0,0,0.0,4.92
2025-12-01,CUST-0412,0,0,0.0,4.87
2026-01-01,CUST-0412,1,0,6.47,4.4
2026-02-01,CUST-0412,0,0,0.0,4.54
2026-03-01,CUST-0412,1,0,5.54,4.3
2026-04-01,CUST-0412,1,0,7.83,4.54
2026-05-01,CUST-0412,1,0,10.47,4.3
2026-06-01,CUST-0412,2,0,4.33,4.2
2025-03-01,CUST-0413,1,0,13.21,4.19
2025-04-01,CUST-0413,1,0,9.71,4.33
2025-05-01,CUST-0413,2,0,5.35,4.16
2025-06-01,CUST-0413,0,0,0.0,4.65
2025-07-01,CUST-0413,1,1,11.21,3.71
2025-08-01,CUST-0413,1,0,7.13,4.67
2025-09-01,CUST-0413,0,0,0.0,4.47
2025-10-01,CUST-0413,0,0,0.0,4.54
2025-11-01,CUST-0413,2,0,9.78,3.82
2025-12-01,CUST-0413,1,0,2.88,4.53
2026-01-01,CUST-0413,0,0,0.0,4.3
2026-02-01,CUST-0413,2,0,6.58,4.29
2026-03-01,CUST-0413,0,0,0.0,4.59
2026-04-01,CUST-0413,1,0,9.16,3.79
2026-05-01,CUST-0413,1,0,4.04,4.6
2026-06-01,CUST-0413,1,0,9.7,3.98
2025-11-01,CUST-0414,2,0,11.83,3.8
2025-12-01,CUST-0414,2,0,5.57,4.4
2026-01-01,CUST-0414,3,0,7.6,4.13
2026-02-01,CUST-0414,9,1,10.12,4.18
2026-03-01,CUST-0414,1,0,6.52,4.36
2026-04-01,CUST-0414,0,0,0.0,4.49
2026-05-01,CUST-0414,1,0,8.09,4.8
2025-01-01,CUST-0415,0,0,0.0,4.17
2025-02-01,CUST-0415,2,0,7.05,4.31
2025-03-01,CUST-0415,2,0,8.08,4.1
2025-04-01,CUST-0415,0,0,0.0,4.47
2025-05-01,CUST-0415,4,1,10.98,3.74
2025-06-01,CUST-0415,4,0,8.68,3.96
2025-07-01,CUST-0415,0,0,0.0,4.28
2025-08-01,CUST-0415,1,0,2.52,4.34
2025-09-01,CUST-0415,2,0,7.62,4.49
2025-10-01,CUST-0415,1,0,8.82,4.57
2025-11-01,CUST-0415,0,0,0.0,4.64
2025-12-01,CUST-0415,2,0,7.69,4.26
2026-01-01,CUST-0415,1,0,4.02,4.47
2026-02-01,CUST-0415,3,0,1.79,3.7
2026-03-01,CUST-0415,1,0,8.71,3.71
2026-04-01,CUST-0415,2,0,7.22,4.3
2026-05-01,CUST-0415,2,0,7.62,4.33
2026-06-01,CUST-0415,0,0,0.0,4.41
2025-01-01,CUST-0416,1,0,9.8,4.36
2025-02-01,CUST-0416,0,0,0.0,4.62
2025-03-01,CUST-0416,1,0,8.85,4.0
2025-04-01,CUST-0416,1,0,9.55,4.29
2025-05-01,CUST-0416,1,0,7.87,4.52
2025-06-01,CUST-0416,2,0,3.51,4.56
2025-07-01,CUST-0416,1,0,11.3,3.75
2025-08-01,CUST-0416,2,0,4.42,3.97
2025-09-01,CUST-0416,1,0,11.02,4.19
