month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type_x,renewal_month,subscription_status,company_name,industry,company_size_segment,region,country,signup_date,churn_date,initial_plan,contract_type_y,account_owner,risk_profile,power_user_flag,underpriced_flag,planned_upgrade_month,eligible_features,adopted_features,active_users,login_count,workflow_runs,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,feature_adoption_rate,direct_cloud_cost_usd,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score,shared_overhead_usd,shared_cost_allocation_usd,allocated_cloud_cost_usd,cost_to_revenue_ratio,estimated_gross_margin_pct,cost_per_active_user_usd,margin_risk_tier,customer_health_score,revenue_at_risk_usd
2025-05-01,CUST-0404,Starter,13,149.0,0.1,236.07,2832.89,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,4,4,188,71,0,33.7152,14.32,0.0,12.4201,0.8,28.6641,2,0,7.54,4.2,27278.389999999992,14.612314683341808,43.27641468334181,0.1833202638342094,0.8166797361657906,10.819103670835453,Monitor,74.93437889326324,0.0
2025-06-01,CUST-0404,Starter,12,149.0,0.1,223.97,2687.61,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,5,117,38,0,0.0,3.04,0.0,0.0,0.6,12.1904,0,0,0.0,4.73,27423.590000000004,13.317469872344592,25.507869872344592,0.113889672154059,0.886110327845941,5.101573974468918,Monitor,79.72882622767528,0.0
2025-07-01,CUST-0404,Starter,12,149.0,0.1,224.52,2694.28,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,4,162,63,0,0.0,12.719999999999999,0.0,6.1507,0.6,21.2042,1,0,10.84,4.59,28885.590000000004,13.576976138082617,34.781176138082614,0.154913487164095,0.845086512835905,8.695294034520654,Monitor,75.3269210268724,0.0
2025-08-01,CUST-0404,Starter,12,149.0,0.1,225.08,2700.95,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,3,113,35,0,0.0,13.84,0.0,27.3523,0.6,18.6651,0,0,0.0,4.48,29801.140000000007,13.62023742556085,32.28533742556085,0.14343938788679955,0.8565606121132004,10.761779141853616,Monitor,75.36484896905604,0.0
2025-09-01,CUST-0404,Starter,12,149.0,0.1,225.63,2707.61,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,2,79,17,0,47.1582,6.760000000000001,0.0,9.2787,0.6,23.006899999999998,0,0,0.0,4.52,30421.79999999999,13.033817992430661,36.04071799243066,0.159733714454774,0.840266285545226,18.02035899621533,Monitor,74.38130284361807,0.0
2025-10-01,CUST-0404,Starter,12,149.0,0.1,226.19,2714.28,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,2,3,94,132,0,0.0,15.84,0.0,7.0073,0.4,16.1749,0,0,0.0,4.51,31253.25,13.051139625229679,29.22603962522968,0.12921013141708157,0.8707898685829184,9.742013208409894,Monitor,71.74318948663347,0.0
2025-11-01,CUST-0404,Starter,12,149.0,0.1,226.75,2720.95,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,3,95,102,0,0.0,12.24,0.0,7.2326,0.6,17.411,3,0,4.59,4.09,31877.11,12.377433825115395,29.788433825115398,0.1313712627347978,0.8686287372652022,9.929477941705132,Monitor,73.21029898121617,0.0
2025-12-01,CUST-0404,Starter,13,149.0,0.1,240.19,2882.22,Annual,2026-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,5,3,181,82,0,41.1661,8.84,0.0,3.3146,1.0,27.8528,0,0,0.0,4.35,33608.08,13.105044059067605,40.957844059067604,0.17052268645267332,0.8294773135473267,13.652614686355868,Monitor,82.15818508378614,0.0
2026-01-01,CUST-0404,Starter,13,149.0,0.1,240.77,2889.27,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,5,3,260,132,0,44.3873,13.56,0.0,4.7863,1.0,31.5494,1,0,11.26,4.76,36945.71000000001,13.676115949218385,45.225515949218384,0.18783700606063206,0.812162993939368,15.075171983072794,Monitor,84.05303951514944,0.0
2026-02-01,CUST-0404,Starter,13,149.0,0.1,241.36,2896.32,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,7,321,159,0,48.5523,12.72,0.0,0.0,0.6,22.5246,0,0,0.0,4.24,43019.880000000005,15.501994731821934,38.02659473182193,0.1575513537115592,0.8424486462884408,5.432370675974561,Monitor,72.31589170307527,0.0
2026-03-01,CUST-0404,Starter,13,149.0,0.1,241.95,2903.36,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,4,5,296,175,0,0.0,23.119999999999997,0.0,17.822,0.8,30.7315,1,0,9.19,4.77,39291.850000000006,13.255153240202278,43.98665324020228,0.18180059202398133,0.8181994079760186,8.797330648040456,Monitor,79.6159526380815,0.0
2026-04-01,CUST-0404,Starter,12,149.0,0.1,229.52,2754.3,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,5,1,53,0,0,77.8046,2.28,0.0,3.9112,1.0,33.6967,0,0,0.0,4.57,36571.45999999999,11.242570877146136,44.939270877146136,0.19579675356023934,0.8042032464397606,44.939270877146136,Monitor,81.89625971518086,0.0
2026-05-01,CUST-0404,Starter,13,149.0,0.1,243.12,2917.46,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,5,2,172,53,0,75.7877,6.76,0.0,2.3834,1.0,37.47,1,0,9.61,4.5,37711.640000000014,12.217772229651036,49.68777222965103,0.20437550275440536,0.7956244972455946,24.843886114825516,Monitor,80.64995977964757,0.0
2026-06-01,CUST-0404,Starter,13,149.0,0.1,243.71,2924.51,Annual,2027-03-01,Active,"Mcgee, Elliott and Pope",Professional Services,SMB,North America,United States,2025-03-02,,Starter,Annual,Avery Chen,Medium,False,False,,5,3,6,207,162,0,0.0,15.24,0.0,2.2402,0.6,18.2603,3,1,9.49,4.0,38504.84,12.482058639966098,30.7423586399661,0.1261431974066148,0.8738568025933852,5.12372643999435,Monitor,67.90854420747081,0.0
2025-01-01,CUST-0405,Professional,25,599.0,0.1,545.84,6550.07,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,6,4,13,679,397,506725,27.2462,88.0628,0.0,0.0,0.6666666666666666,39.6609,2,0,9.35,4.63,23983.21,42.523513150915164,82.18441315091516,0.1505650248258009,0.8494349751741991,6.321877934685782,Monitor,77.66146468060259,0.0
2025-02-01,CUST-0405,Professional,25,599.0,0.1,547.19,6566.24,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,6,6,15,1100,566,531707,30.3545,139.9986,0.0,71.7188,1.0,78.3766,0,0,0.0,4.44,24872.4,40.93153983877762,119.3081398387776,0.21803786589443813,0.7819621341055618,7.9538759892518405,Monitor,79.07697072844496,0.0
2025-03-01,CUST-0405,Professional,25,599.0,0.1,548.53,6582.41,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,6,5,13,870,403,0,41.8142,43.760000000000005,0.0,9.5174,0.8333333333333334,51.425,1,0,6.57,4.46,25236.600000000006,37.31856930271078,88.74356930271077,0.16178434963030422,0.8382156503696958,6.826428407900829,Monitor,79.57058536290901,0.0
2025-04-01,CUST-0405,Professional,25,599.0,0.1,549.88,6598.58,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,6,3,8,264,445,0,0.0,42.32,0.0,6.1699,0.5,27.6318,3,0,7.9,4.05,26541.480000000003,34.34875095023369,61.98055095023369,0.11271650351028169,0.8872834964897183,7.7475688687792115,Monitor,71.88267971917747,0.0
2025-05-01,CUST-0405,Professional,25,599.0,0.1,551.23,6614.76,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,6,13,797,319,270937,51.5115,74.4641,0.0,12.8849,0.8571428571428571,72.0762,1,0,10.42,4.34,27278.389999999992,34.1201602189965,106.1963602189965,0.19265344814142282,0.8073465518585772,8.168950786076653,Monitor,76.73629557725761,0.0
2025-06-01,CUST-0405,Professional,25,599.0,0.1,552.58,6630.93,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,2,12,327,679,0,0.0,68.84,0.0,10.3768,0.2857142857142857,37.7182,2,0,10.38,4.3,27423.590000000004,32.856933973568665,70.57513397356867,0.12771930575404225,0.8722806942459578,5.881261164464056,Monitor,67.32531268253376,0.0
2025-07-01,CUST-0405,Professional,25,599.0,0.1,553.93,6647.1,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,5,14,906,256,195401,0.0,94.0538,1.152502,0.0,0.7142857142857143,86.1367,0,0,0.0,4.42,28885.590000000004,33.4967681817571,119.63346818175711,0.21597217731799528,0.7840278226820048,8.545247727268364,Monitor,71.93936867170324,0.0
2025-08-01,CUST-0405,Professional,25,599.0,0.1,555.27,6663.28,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,4,10,540,419,0,36.5115,59.92,0.0,33.0563,0.5714285714285714,44.965,0,0,0.0,4.44,29801.140000000007,33.60098291847864,78.56598291847865,0.141491495882145,0.8585085041178551,7.856598291847865,Monitor,74.48639461514269,0.0
2025-09-01,CUST-0405,Professional,25,599.0,0.1,556.62,6679.45,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,4,14,475,235,0,0.0,31.28,0.0,29.8429,0.5714285714285714,41.800399999999996,2,0,3.97,4.49,30421.79999999999,32.15389695938818,73.95429695938817,0.1328631686956778,0.8671368313043222,5.282449782813441,Monitor,75.57666079006006,0.0
2025-10-01,CUST-0405,Professional,25,599.0,0.1,557.97,6695.62,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,5,10,732,178,120798,56.7539,42.302,0.0,11.4404,0.7142857142857143,59.199600000000004,0,0,0.0,4.39,31253.25,32.19481133865071,91.39441133865071,0.16379807398005397,0.836201926019946,9.139441133865072,Monitor,75.87329693873855,0.0
2025-11-01,CUST-0405,Professional,25,599.0,0.1,559.32,6711.8,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,7,12,865,587,360225,39.6481,128.9337,0.561527,12.7421,1.0,91.7598,2,0,3.8,4.45,31877.11,30.531185389475382,122.29098538947538,0.21864225378937885,0.7813577462106212,10.190915449122949,Monitor,79.1086196968497,0.0
2025-12-01,CUST-0405,Professional,25,599.0,0.1,560.66,6727.97,Annual,2026-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,4,13,545,522,0,0.0,82.68,0.0,70.9856,0.5714285714285714,53.3632,0,0,0.0,4.3,33608.08,30.590257721623892,83.95345772162389,0.14974040902083954,0.8502595909791605,6.457958286278761,Monitor,72.70648156404712,0.0
2026-01-01,CUST-0405,Professional,25,599.0,0.1,562.01,6744.14,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,4,18,855,634,0,0.0,84.19999999999999,0.0,22.7478,0.5714285714285714,73.556,3,0,13.71,4.08,36945.71000000001,31.923054884828776,105.47905488482877,0.187681811506608,0.812318188493392,5.859947493601599,Monitor,67.91116936518564,0.0
2026-02-01,CUST-0405,Professional,25,599.0,0.1,563.36,6760.31,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,6,12,854,263,308951,70.3095,92.08789999999999,0.0,31.1049,0.8571428571428571,80.9339,3,0,10.14,4.0,43019.880000000005,36.18331020931059,117.11721020931058,0.2078905321806848,0.7921094678193152,9.75976751744255,Monitor,72.79732885411664,0.0
2026-03-01,CUST-0405,Professional,25,599.0,0.1,564.71,6776.49,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,7,11,966,130,200995,54.4248,76.1409,0.345957,45.4459,1.0,94.9878,2,0,4.9,3.57,39291.850000000006,30.93745644254858,125.92525644254857,0.22299101564085738,0.7770089843591426,11.447750585686235,Monitor,71.72071874873141,0.0
2026-04-01,CUST-0405,Professional,25,599.0,0.1,566.06,6792.66,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,7,11,927,350,387844,89.4717,130.80849999999998,0.854994,27.8022,1.0,135.5472,2,1,6.58,4.26,36571.45999999999,27.727299018461746,163.27449901846174,0.28844026961534425,0.7115597303846557,14.843136274405612,Margin Risk,67.00477843077246,566.06
2026-05-01,CUST-0405,Professional,25,599.0,0.1,567.4,6808.83,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,5,15,716,0,211410,0.0,84.36,0.848667,47.2453,0.7142857142857143,115.0018,2,0,10.63,4.4,37711.640000000014,28.514165692267184,143.51596569226717,0.25293613974668167,0.7470638602533184,9.567731046151145,Margin Risk,68.82225167740833,567.4
2026-06-01,CUST-0405,Professional,25,599.0,0.1,568.75,6825.01,Annual,2027-08-01,Active,Brown-Atkins,Media,SMB,Europe,France,2024-08-24,,Professional,Annual,Ethan Kim,Low,False,False,,7,5,9,502,482,0,0.0,71.9538,0.640751,9.4748,0.7142857142857143,74.1899,1,1,13.34,4.24,38504.84,29.129583732635993,103.31948373263599,0.18166063073870065,0.8183393692612994,11.479942636959555,Monitor,68.24429239804681,0.0
2025-01-01,CUST-0406,Starter,10,149.0,0.1,200.55,2406.59,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,3,3,169,132,0,26.3868,10.56,0.0,0.0,0.6,17.6767,1,0,3.08,3.68,23983.21,15.623791884830787,33.30049188483079,0.1660458333823525,0.8339541666176475,11.100163961610264,Monitor,67.15633332941181,0.0
2025-02-01,CUST-0406,Starter,10,149.0,0.1,201.04,2412.5,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,3,1,44,49,0,21.675,3.92,0.0,0.0,0.6,14.3657,1,0,6.94,4.1,24872.4,15.038426815526327,29.404126815526325,0.14626008165303583,0.8537399183469642,29.404126815526325,Monitor,72.09919346775713,0.0
2025-03-01,CUST-0406,Starter,11,149.0,0.1,214.42,2573.02,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,6,532,365,0,31.0174,46.239999999999995,0.0,38.9942,1.0,45.1811,0,0,0.0,4.67,25236.600000000006,14.587803091694612,59.76890309169461,0.2787468663916361,0.7212531336083639,9.961483848615769,Margin Risk,76.06025068866911,214.42
2025-04-01,CUST-0406,Starter,10,149.0,0.1,202.03,2424.33,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,3,3,157,321,0,0.0,33.96,0.0,13.7679,0.6,23.5012,2,0,9.51,4.98,26541.480000000003,12.619986459728874,36.121186459728875,0.1787912016023802,0.8212087983976197,12.040395486576292,Monitor,76.53670387180958,0.0
2025-05-01,CUST-0406,Starter,10,149.0,0.1,202.52,2430.24,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,4,200,96,0,33.7281,11.16,0.0,8.3158,1.0,39.7455,2,0,5.21,4.54,27278.389999999992,12.535629134029664,52.28112913402966,0.25815291889210773,0.7418470811078923,13.070282283507415,Margin Risk,76.66776648863137,202.52
2025-06-01,CUST-0406,Starter,12,149.0,0.1,228.97,2747.63,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,4,6,269,327,0,34.7971,35.16,0.0,13.0006,0.8,35.1287,3,0,8.88,3.84,27423.590000000004,13.614774642455423,48.743474642455425,0.21288148946349053,0.7871185105365095,8.123912440409237,Monitor,69.68948084292076,0.0
2025-07-01,CUST-0406,Starter,11,149.0,0.1,216.52,2598.18,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,3,5,93,487,0,0.0,45.44,0.0,13.3423,0.6,21.752200000000002,1,0,5.98,4.53,28885.590000000004,13.093207168259612,34.84540716825961,0.16093389602927957,0.8390661039707205,6.9690814336519225,Monitor,74.36528831765764,0.0
2025-08-01,CUST-0406,Starter,10,149.0,0.1,204.0,2447.98,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,4,221,378,0,35.2595,34.32,0.0,9.908,1.0,36.6235,0,0,0.0,4.76,29801.140000000007,12.344626065463006,48.968126065463004,0.2400398336542304,0.7599601663457696,12.242031516365751,Monitor,79.87681330766156,0.0
2025-09-01,CUST-0406,Starter,10,149.0,0.1,204.49,2453.89,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,4,3,81,118,0,40.5194,12.2,0.0,3.5059,0.8,27.0653,0,0,0.0,4.33,30421.79999999999,11.812637686797617,38.877937686797615,0.19012146162060548,0.8098785383793945,12.959312562265872,Monitor,75.43028307035156,0.0
2025-10-01,CUST-0406,Starter,10,149.0,0.1,204.98,2459.81,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,3,2,67,155,0,0.0,19.36,0.0,7.9975,0.6,19.7158,1,0,7.84,4.06,31253.25,11.827324817098809,31.54312481709881,0.15388391461166365,0.8461160853883364,15.771562408549405,Monitor,71.1692868310669,0.0
2025-11-01,CUST-0406,Starter,10,149.0,0.1,205.48,2465.72,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,4,4,153,181,0,42.2464,16.16,0.0,3.2366,0.8,30.6923,5,0,3.68,4.78,31877.11,11.216384134000931,41.90868413400093,0.20395505223866522,0.7960449477613347,10.477171033500232,Monitor,77.92359582090678,0.0
2025-12-01,CUST-0406,Starter,11,149.0,0.1,219.14,2629.64,Annual,2026-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,4,4,170,180,0,0.0,19.560000000000002,0.0,10.5929,0.8,25.6737,0,0,0.0,4.34,33608.08,11.956531725317769,37.63023172531777,0.17171776820898865,0.8282822317910113,9.407557931329443,Monitor,76.98257854328091,0.0
2026-01-01,CUST-0406,Starter,10,149.0,0.1,206.46,2477.55,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,3,243,70,0,52.9498,16.88,0.0,15.4903,1.0,40.473,1,0,1.76,5.0,36945.71000000001,11.727253806020798,52.2002538060208,0.25283470796290225,0.7471652920370977,17.40008460200693,Margin Risk,80.77322336296783,206.46
2026-02-01,CUST-0406,Starter,12,149.0,0.1,233.42,2800.98,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,6,304,176,0,54.872,34.48,0.0,44.3951,1.0,51.0024,2,1,10.29,3.75,43019.880000000005,14.992026890544727,65.99442689054473,0.282728244754283,0.7172717552457171,10.999071148424122,Margin Risk,63.38174041965736,233.42
2026-03-01,CUST-0406,Starter,11,149.0,0.1,220.71,2648.51,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,4,2,68,83,0,49.8048,9.64,0.0,5.0608,0.8,30.5722,1,0,7.31,4.12,39291.850000000006,12.09152664453418,42.66372664453418,0.1933021913122839,0.8066978086877161,21.33186332226709,Monitor,73.49582469501729,0.0
2026-04-01,CUST-0406,Starter,11,149.0,0.1,221.23,2654.8,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,3,190,252,0,43.7911,26.88,0.0,6.03,1.0,36.7607,1,0,5.69,4.11,36571.45999999999,10.83650207019449,47.59720207019449,0.21514804533831078,0.7848519546616892,15.865734023398163,Monitor,76.66815637293513,0.0
2026-05-01,CUST-0406,Starter,12,149.0,0.1,235.08,2820.99,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,3,202,172,0,66.3336,19.759999999999998,0.0,10.9604,1.0,44.6808,1,0,10.21,4.26,37711.640000000014,11.813729416528322,56.49452941652832,0.2403204416221215,0.7596795583778785,18.83150980550944,Monitor,75.85436467023028,0.0
2026-06-01,CUST-0406,Starter,12,149.0,0.1,235.64,2827.66,Annual,2027-06-01,Active,Ho-Williams,Technology,SMB,Europe,Netherlands,2024-06-25,,Starter,Annual,Sofia Garcia,Medium,True,False,,5,5,4,290,344,0,60.1445,37.72,0.0,24.3227,1.0,47.2866,1,0,5.58,3.97,38504.84,12.06873865627841,59.355338656278406,0.25188991111983705,0.748110088880163,14.838834664069601,Margin Risk,72.60880711041304,235.64
2025-01-01,CUST-0407,Starter,16,149.0,0.1,276.79,3321.49,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,4,4,164,160,0,0.0,14.24,0.0,1.6425,0.8,17.4668,3,1,9.69,3.94,23983.21,21.563247847431132,39.030047847431135,0.14100960239687535,0.8589903976031247,9.757511961857784,Monitor,71.23923180824997,0.0
2025-02-01,CUST-0407,Starter,16,149.0,0.1,277.47,3329.67,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,3,2,107,106,0,0.0,11.0,0.0,5.8108,0.6,15.8744,1,0,10.25,4.42,24872.4,20.755632155312824,36.630032155312826,0.13201438770069854,0.8679856122993015,18.315016077656413,Monitor,75.79884898394413,0.0
2025-03-01,CUST-0407,Starter,16,149.0,0.1,278.15,3337.85,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,4,5,288,235,0,8.8995,26.72,0.0,6.6488,0.8,32.3338,2,0,9.4,3.91,25236.600000000006,18.923595886367202,51.2573958863672,0.18427969040577818,0.8157203095942218,10.25147917727344,Monitor,72.53762476753775,0.0
2025-04-01,CUST-0407,Starter,16,149.0,0.1,278.84,3346.03,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,3,4,156,113,0,0.0,13.239999999999998,0.0,9.3,0.6,21.1837,1,0,6.03,4.88,26541.480000000003,17.417992498296286,38.60169249829629,0.13843671101096072,0.8615632889890392,9.650423124574072,Monitor,78.96506311912313,0.0
2025-05-01,CUST-0407,Starter,18,149.0,0.1,305.35,3664.17,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,5,8,390,166,0,9.2074,16.88,0.0,6.5861,1.0,29.5056,1,0,6.08,4.28,27278.389999999992,18.900623919000388,48.40622391900039,0.15852701463566526,0.8414729853643348,6.050777989875049,Monitor,82.55783882914679,0.0
2025-06-01,CUST-0407,Starter,15,149.0,0.1,267.25,3207.03,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,4,4,127,72,0,14.075,5.76,0.0,0.0,0.8,17.0092,0,0,0.0,4.57,27423.590000000004,15.890939962423952,32.90013996242395,0.12310622998100636,0.8768937700189936,8.225034990605987,Monitor,82.7115016015195,0.0
2025-07-01,CUST-0407,Starter,16,149.0,0.1,280.88,3370.57,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,3,4,194,161,0,0.0,21.64,0.0,10.8317,0.6,24.1042,2,0,3.47,4.66,28885.590000000004,16.98512853048568,41.08932853048568,0.14628784011138452,0.8537121598886155,10.27233213262142,Monitor,76.57697279108925,0.0
2025-08-01,CUST-0407,Starter,16,149.0,0.1,281.56,3378.75,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,2,4,80,109,0,10.3065,8.72,0.0,0.0,0.4,9.5066,0,0,0.0,4.26,29801.140000000007,17.038004485253744,26.544604485253743,0.09427690185130609,0.9057230981486939,6.636151121313436,Healthy,72.53784785189552,0.0
2025-09-01,CUST-0407,Starter,18,149.0,0.1,308.33,3699.92,Annual,2026-07-01,Active,Jones-Diaz,Media,SMB,North America,Canada,2024-07-28,,Starter,Annual,Avery Chen,High,False,False,,5,3,6,145,202,0,0.0,16.16,0.0,0.0,0.6,14.6713,1,0,8.43,4.3,30421.79999999999,17.811093833294088,32.48239383329409,0.10534944323709691,0.8946505567629031,5.413732305549015,Monitor,76.97204454103226,0.0
